file_path,role,keep_use_archive_delete,reason,notes
data/raw/boamp_current/2023/2023-01-01_2023-12-31_p024.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2023/2023-01-01_2023-12-31_p016.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2023/2023-01-01_2023-12-31_p035.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2023/2023-01-01_2023-12-31_p013.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2023/2023-01-01_2023-12-31_p021.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2023/2023-01-01_2023-12-31_p017.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2023/2023-01-01_2023-12-31_p031.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p017.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p025.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p036.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p007.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p019.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p026.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p012.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p027.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p018.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p032.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p003.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p015.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p024.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p014.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p010.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p013.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p001.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p035.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p005.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p023.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p030.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p033.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p008.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p031.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p034.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p004.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p028.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p006.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p029.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p020.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p022.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p002.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p021.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p009.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p016.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2022/2022-01-01_2022-12-31_p011.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p009.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p020.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p028.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p024.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p017.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p004.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p031.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p018.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p019.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p023.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p007.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p026.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p010.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p011.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p025.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p006.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p030.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p016.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p002.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p012.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p022.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p005.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p001.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p029.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p033.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p008.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p027.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p034.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p014.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p013.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p003.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p032.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p021.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2018/2018-01-01_2018-12-31_p015.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p041.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p018.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p026.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p006.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p030.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p033.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p032.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p019.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p042.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p035.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p031.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p021.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p015.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p020.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p001.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p040.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p011.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p016.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p013.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p028.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p029.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p024.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p022.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p023.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p004.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p007.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p036.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p017.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p034.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p005.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p008.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p037.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p010.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p002.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p003.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p038.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p039.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p014.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p027.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p009.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p012.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2024/2024-01-01_2024-12-31_p025.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p022.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p016.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p031.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p012.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p001.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p024.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p025.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p029.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p026.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p006.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p019.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p030.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p032.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p015.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p017.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p013.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p004.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p020.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p003.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p021.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p010.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p014.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p028.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p009.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p011.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p027.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p005.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p007.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p008.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p002.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p023.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2016/2016-01-01_2016-12-31_p018.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p006.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p028.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p012.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p038.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p001.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p032.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p018.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p005.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p036.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p014.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p010.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p008.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p042.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p031.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p043.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p013.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p034.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p030.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p017.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p011.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p022.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p037.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p003.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p024.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p015.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p035.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p025.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p007.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p002.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p023.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p044.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p045.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p041.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p019.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p021.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p026.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p004.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p027.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p020.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p009.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p029.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p033.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p040.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p039.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2025/2025-01-01_2025-12-31_p016.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p001.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p017.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p012.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p031.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p027.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p015.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p018.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p008.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p029.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p016.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p011.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p022.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p032.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p004.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p006.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p003.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p025.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p013.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p007.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p014.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p030.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p024.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p026.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p035.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p010.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
