notice_id,scenario,role,buyer_id,buyer_name,buyer_key,object,cpv,category,need_id,start_date,declared_duration_months,duration_missing_flag,estimated_end_date,true_event,true_source_id,candidate_type,noise_types_applied,large_buyer_flag
SYN_MEDIUM_FALSE_00726_00,medium,candidate,B0032,SDIS 44 032,NAME:sdis 44 032,prestations informatiques,,Cybersecurity,audit sécurité SI,2019-06-04,,1,,0,SYN_MEDIUM_SRC_00726,false_candidate_same_buyer,false_candidate|generic_short_object|missing_cpv|near_expected_end_wrong_need,False
SYN_MEDIUM_SRC_00727,medium,source,B0011,Ville de Saint-Nazaire,NAME:saint nazaire,assistance à maîtrise d'ouvrage numérique,79131000,AMOA numérique,AMOA numérique,2018-03-23,12.0,0,2019-03-23,0,SYN_MEDIUM_SRC_00727,source,none,False
SYN_MEDIUM_FALSE_00727_00,medium,candidate,B0011,Ville de Saint-Nazaire,NAME:saint nazaire,prestations informatiques,79131000,Cloud & Infrastructure,infogérance infrastructure,2019-09-25,,1,,0,SYN_MEDIUM_SRC_00727,false_candidate_same_buyer,false_candidate|generic_short_object|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_MEDIUM_FALSE_00727_01,medium,candidate,B0342,Mairie de Laval 342,NAME:laval 342,prestations d'audit de sécurité du système d'information,79411000,AMOA numérique,audit sécurité SI,2022-12-30,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|same_broad_category_wrong_need,False
SYN_MEDIUM_FALSE_00727_02,medium,candidate,B0001,Nantes Métropole,NAME:nantes,maintenance du logiciel métier bibliothèque,48450000,Software & Applications,maintenance logiciel métier,2019-05-10,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need,True
SYN_MEDIUM_SRC_00728,medium,source,B0173,Communauté de communes du Pays d'Ancenis 173,NAME:communes pays d ancenis 173,assistance à maîtrise d'ouvrage numérique et accompagnement au déploiement,71356300,AMOA numérique,AMOA numérique,2018-07-02,24.0,0,2020-07-01,1,SYN_MEDIUM_SRC_00728,source,none,False
SYN_MEDIUM_TRUE_00728,medium,candidate,B0173,Communauté de communes du Pays d'Ancenis 173,NAME:communes pays d ancenis 173,accompagnement AMOA pour le système d'information avec prestations associées,71356300,AMOA numérique,AMOA numérique,2020-12-23,,1,,0,SYN_MEDIUM_SRC_00728,true_recurrence,none,False
SYN_MEDIUM_SRC_00729,medium,source,B0020,Mairie de Laval,NAME:laval,prestations d'audit de sécurité du système d'information pour plusieurs sites,79417000,Cybersecurity,audit sécurité SI,2020-03-24,12.0,0,2021-03-24,1,SYN_MEDIUM_SRC_00729,source,none,False
SYN_MEDIUM_TRUE_00729,medium,candidate,B0020,Mairie de Laval,NAME:laval,prestations d'audit de sécurité du système d'information,79417000,Cybersecurity,audit sécurité SI,2021-02-04,,1,,0,SYN_MEDIUM_SRC_00729,true_recurrence,none,False
SYN_MEDIUM_SRC_00730,medium,source,B0070,Nantes Métropole 070,NAME:nantes 070,prestations informatiques,72267100,Software & Applications,maintenance logiciel métier,2019-01-09,48.0,0,2023-01-09,1,SYN_MEDIUM_SRC_00730,source,none,False
SYN_MEDIUM_TRUE_00730,medium,candidate,B0070,Nantes Métropole 070,NAME:nantes 070,maintenance du logiciel métier bibliothèque avec prestations associées,48000000,Software & Applications,maintenance logiciel métier,2023-01-21,,1,,0,SYN_MEDIUM_SRC_00730,true_recurrence,generic_cpv_replacement,False
SYN_MEDIUM_FALSE_00730_00,medium,candidate,B0070,Nantes Métropole 070,NAME:nantes 070,"infogérance de l'infrastructure informatique incluant support, formation et maintenance",72267100,Cloud & Infrastructure,infogérance infrastructure,2022-11-13,,1,,0,SYN_MEDIUM_SRC_00730,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_MEDIUM_SRC_00731,medium,source,B0160,ONIRIS 160,NAME:oniris 160,services de télécommunications fixes et mobiles,32000000,Telecom & Networks,télécommunications,2016-10-29,36.0,0,2019-10-29,1,SYN_MEDIUM_SRC_00731,source,none,False
SYN_MEDIUM_TRUE_00731,medium,candidate,B0160,ONIRIS 160,NAME:oniris 160,liaisons télécoms et services de connectivité,64200000,Telecom & Networks,télécommunications,2019-07-26,,1,,0,SYN_MEDIUM_SRC_00731,true_recurrence,cpv_reclassification,False
SYN_MEDIUM_FALSE_00731_00,medium,candidate,B0160,ONIRIS 160,NAME:oniris 160,appui à la conduite de projets informatiques avec prestations associées,64200000,Telecom & Networks,AMOA numérique,2019-04-16,,1,,0,SYN_MEDIUM_SRC_00731,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need,False
SYN_MEDIUM_FALSE_00731_01,medium,candidate,B0160,ONIRIS 160,NAME:oniris 160,prestations informatiques,32400000,Telecom & Networks,hébergement cloud,2021-09-11,,1,,0,SYN_MEDIUM_SRC_00731,false_candidate_same_buyer,false_candidate|generic_short_object|same_broad_category_wrong_need,False
SYN_MEDIUM_FALSE_00731_02,medium,candidate,B0160,ONIRIS 160,NAME:oniris 160,"prestations data, BI et cartographie décisionnelle",72212326,Data / BI / Cartography,data BI cartographie,2019-10-03,,1,,0,SYN_MEDIUM_SRC_00731,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need,False
SYN_MEDIUM_SRC_00732,medium,source,B0092,Ville de Nantes 092,NAME:nantes 092,solution collaborative et environnement de travail numérique,72413000,Digital Workplace & Collaboration,poste de travail,2019-08-17,12.0,0,2020-08-16,0,SYN_MEDIUM_SRC_00732,source,none,False
SYN_MEDIUM_SRC_00733,medium,source,B0012,Communauté de communes du Pays d'Ancenis,NAME:communes pays d ancenis,prestations d'audit de sécurité du système d'information pour plusieurs sites,72222300,Cybersecurity,audit sécurité SI,2018-05-17,12.0,0,2019-05-17,0,SYN_MEDIUM_SRC_00733,source,none,False
SYN_MEDIUM_FALSE_00733_00,medium,candidate,B0012,Communauté de communes du Pays d'Ancenis,NAME:communes pays d ancenis,développement d'une application web documentaire,,IT Services & Consulting,développement application web,2019-05-27,,1,,0,SYN_MEDIUM_SRC_00733,false_candidate_same_buyer,false_candidate|missing_cpv|near_expected_end_wrong_need,False
SYN_MEDIUM_SRC_00734,medium,source,B0058,Communauté de communes du Pays d'Ancenis 058,NAME:communes pays d ancenis 058,fourniture d'équipements réseau et prestations associées et accompagnement au déploiement,32420000,Telecom & Networks,équipements réseau,2017-07-24,48.0,0,2021-07-24,0,SYN_MEDIUM_SRC_00734,source,none,False
SYN_MEDIUM_SRC_00735,medium,source,B0122,Angers Loire Métropole 122,NAME:angers loire 122,développement d'une application web cartographique pour les besoins des services,72000000,IT Services & Consulting,développement application web,2016-06-26,12.0,0,2017-06-26,1,SYN_MEDIUM_SRC_00735,source,none,False
SYN_MEDIUM_TRUE_00735,medium,candidate,B0122,Angers Loire Métropole 122,NAME:angers loire 122,création d'un service en ligne et accompagnement technique pour les besoins des services,72000000,IT Services & Consulting,développement application web,2018-06-07,,1,,0,SYN_MEDIUM_SRC_00735,true_recurrence,timing_outlier,False
SYN_MEDIUM_FALSE_00735_00,medium,candidate,B0122,Angers Loire Métropole 122,NAME:angers loire 122,hébergement cloud et infogérance de plateformes numériques avec prestations associées,72200000,IT Services & Consulting,hébergement cloud,2018-02-10,,1,,0,SYN_MEDIUM_SRC_00735,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need,False
SYN_MEDIUM_SRC_00736,medium,source,B0005,Université d'Angers,NAME:d angers,fourniture d'équipements réseau et prestations associées,64200000,Telecom & Networks,équipements réseau,2016-05-02,12.0,0,2017-05-02,0,SYN_MEDIUM_SRC_00736,source,none,True
SYN_MEDIUM_SRC_00737,medium,source,B0012,Communauté de communes du Pays d'Ancenis,NAME:communes pays d ancenis,solution collaborative et environnement de travail numérique pour plusieurs sites,48218000,Digital Workplace & Collaboration,poste de travail,2021-09-28,12.0,0,2022-09-28,0,SYN_MEDIUM_SRC_00737,source,none,False
SYN_MEDIUM_SRC_00738,medium,source,B0066,Mairie de Laval 066,NAME:laval 066,prestations d'audit de sécurité du système d'information,72222300,Cybersecurity,audit sécurité SI,2017-11-27,48.0,0,2021-11-27,0,SYN_MEDIUM_SRC_00738,source,none,False
SYN_MEDIUM_FALSE_00738_00,medium,candidate,B0066,Mairie de Laval 066,NAME:laval 066,"prestations data, BI et cartographie décisionnelle pour plusieurs sites",48730000,Cybersecurity,data BI cartographie,2021-04-23,,1,,0,SYN_MEDIUM_SRC_00738,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need,False
SYN_MEDIUM_FALSE_00738_01,medium,candidate,B0066,Mairie de Laval 066 Service informatique,NAME:laval 066,maintenance du logiciel métier marchés publics,48450000,Software & Applications,maintenance logiciel métier,2021-08-29,,1,,0,SYN_MEDIUM_SRC_00738,false_candidate_same_buyer,false_candidate|legal_form_variation|near_expected_end_wrong_need,False
SYN_MEDIUM_SRC_00739,medium,source,B0202,Vendée Eau 202,NAME:vendee eau 202,infogérance de l'infrastructure informatique dans le cadre d'un accord-cadre,72514000,Cloud & Infrastructure,infogérance infrastructure,2015-01-22,12.0,0,2016-01-22,0,SYN_MEDIUM_SRC_00739,source,none,False
SYN_MEDIUM_SRC_00740,medium,source,B0028,Université d'Angers 028,NAME:d angers 028,prestations informatiques,32000000,Telecom & Networks,équipements réseau,2019-07-22,48.0,0,2023-07-22,0,SYN_MEDIUM_SRC_00740,source,none,False
SYN_MEDIUM_FALSE_00740_00,medium,candidate,B0028,Université d'Angers 028,NAME:d angers 028,exploitation d'une infrastructure cloud sécurisée et accompagnement au déploiement,32000000,Cloud & Infrastructure,hébergement cloud,2023-08-03,,1,,0,SYN_MEDIUM_SRC_00740,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_MEDIUM_FALSE_00740_01,medium,candidate,B0028,Université d'Angers 028,NAME:d angers 028,mise à disposition d'environnements cloud pour les applications dans le cadre d'un accord-cadre,72514000,Cloud & Infrastructure,hébergement cloud,2023-01-11,,1,,0,SYN_MEDIUM_SRC_00740,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need,False
SYN_MEDIUM_SRC_00741,medium,source,B0004,CHU de Nantes,NAME:nantes,"infogérance de l'infrastructure informatique incluant support, formation et maintenance",72514000,Cloud & Infrastructure,infogérance infrastructure,2015-05-01,,1,2019-05-01,1,SYN_MEDIUM_SRC_00741,source,missing_duration,True
SYN_MEDIUM_TRUE_00741,medium,candidate,B0004,CHU de Nantes,NAME:nantes,infogérance de l'infrastructure informatique pour plusieurs sites,72514000,Cloud & Infrastructure,infogérance infrastructure,2019-07-22,,1,,0,SYN_MEDIUM_SRC_00741,true_recurrence,none,True
SYN_MEDIUM_FALSE_00741_00,medium,candidate,B0004,CHU de Nantes,NAME:nantes,prestations informatiques,79417000,Cybersecurity,audit sécurité SI,2019-12-27,,1,,0,SYN_MEDIUM_SRC_00741,false_candidate_same_buyer,false_candidate|generic_short_object|near_expected_end_wrong_need,True
SYN_MEDIUM_FALSE_00741_01,medium,candidate,B0004,CHU de Nantes,NAME:nantes,prestations informatiques,72514000,Cybersecurity,audit sécurité SI,2019-05-23,,1,,0,SYN_MEDIUM_SRC_00741,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,True
SYN_MEDIUM_FALSE_00741_02,medium,candidate,B0004,CHU de Nantes,NAME:nantes,audits techniques et tests d'intrusion du SI et accompagnement au déploiement,72212732,Cybersecurity,audit sécurité SI,2019-06-17,,1,,0,SYN_MEDIUM_SRC_00741,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need,True
SYN_MEDIUM_FALSE_00741_03,medium,candidate,B0004,CHU de Nantes,NAME:nantes,assistance à maîtrise d'ouvrage numérique,71356300,AMOA numérique,AMOA numérique,2019-06-19,,1,,0,SYN_MEDIUM_SRC_00741,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need,True
SYN_MEDIUM_FALSE_00741_04,medium,candidate,B0015,Université de Nantes,NAME:nantes,prestations d'audit de sécurité du système d'information avec prestations associées,72222300,Cybersecurity,audit sécurité SI,2019-12-02,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate,False
SYN_MEDIUM_FALSE_00741_05,medium,candidate,B0004,CHU de Nantes,NAME:nantes,fourniture de services de messagerie et travail partagé et accompagnement au déploiement,48218000,Digital Workplace & Collaboration,poste de travail,2016-12-31,,1,,0,SYN_MEDIUM_SRC_00741,false_candidate_same_buyer,false_candidate,True
SYN_MEDIUM_SRC_00742,medium,source,B0129,Centre hospitalier du Mans 129,NAME:centre hospitalier mans 129,hébergement cloud et infogérance de plateformes numériques et accompagnement au déploiement,72514000,Cloud & Infrastructure,hébergement cloud,2021-05-28,24.0,0,2023-05-28,0,SYN_MEDIUM_SRC_00742,source,none,False
SYN_MEDIUM_FALSE_00742_00,medium,candidate,B0129,Centre hospitalier du Mans 129,NAME:centre hospitalier mans 129,services numériques,72514000,IT Services & Consulting,développement application web,2024-07-20,,1,,0,SYN_MEDIUM_SRC_00742,false_candidate_same_buyer,false_candidate|same_or_generic_cpv_wrong_need,False
SYN_MEDIUM_SRC_00743,medium,source,B0127,Communauté de communes du Pays d'Ancenis 127,NAME:communes pays d ancenis 127,services numériques,32420000,Telecom & Networks,équipements réseau,2018-04-06,36.0,0,2021-04-05,0,SYN_MEDIUM_SRC_00743,source,none,False
SYN_MEDIUM_SRC_00744,medium,source,B0014,Centre hospitalier du Mans,NAME:centre hospitalier mans,développement d'une application web de gestion,72224000,IT Services & Consulting,développement application web,2017-03-09,24.0,0,2019-03-09,0,SYN_MEDIUM_SRC_00744,source,none,False
SYN_MEDIUM_SRC_00745,medium,source,B0003,Département de Loire-Atlantique,NAME:loire atlantique,"mise à disposition d'environnements cloud pour les applications incluant support, formation et maintenance",72700000,Cloud & Infrastructure,hébergement cloud,2017-09-22,12.0,0,2018-09-22,0,SYN_MEDIUM_SRC_00745,source,none,True
SYN_MEDIUM_FALSE_00745_00,medium,candidate,B0003,Département de Loire-Atlantique,NAME:loire atlantique,développement d'une application web collaborative,72700000,IT Services & Consulting,développement application web,2018-12-11,,1,,0,SYN_MEDIUM_SRC_00745,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,True
SYN_MEDIUM_SRC_00746,medium,source,B0003,Département de Loire-Atlantique,NAME:loire atlantique,"hébergement cloud et infogérance de plateformes numériques incluant support, formation et maintenance",72700000,Cloud & Infrastructure,hébergement cloud,2018-01-06,,1,2022-01-06,0,SYN_MEDIUM_SRC_00746,source,missing_duration,True
SYN_MEDIUM_FALSE_00746_00,medium,candidate,B0003,Département de Loire-Atlantique,NAME:loire atlantique,licences bureautiques et services associés,72700000,Cloud & Infrastructure,poste de travail,2021-10-15,,1,,0,SYN_MEDIUM_SRC_00746,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,True
SYN_MEDIUM_SRC_00747,medium,source,B0030,Angers Loire Métropole 030,NAME:angers loire 030,prestations informatiques,32400000,Telecom & Networks,télécommunications,2018-07-01,48.0,0,2022-07-01,1,SYN_MEDIUM_SRC_00747,source,none,False
SYN_MEDIUM_TRUE_00747,medium,candidate,B0030,Angers Loire Métropole 030,NAME:angers loire 030,maintenance informatique,32400000,Telecom & Networks,télécommunications,2023-08-15,,1,,0,SYN_MEDIUM_SRC_00747,true_recurrence,object_shortening|timing_outlier,False
SYN_MEDIUM_SRC_00748,medium,source,B0086,La Roche-sur-Yon Agglomération 086,NAME:roche sur yon agglomeration 086,"prestations data, BI et cartographie décisionnelle",72310000,Data / BI / Cartography,data BI cartographie,2015-12-27,12.0,0,2016-12-26,0,SYN_MEDIUM_SRC_00748,source,none,False
SYN_MEDIUM_SRC_00749,medium,source,B0172,Ville de Saint-Nazaire 172,NAME:saint nazaire 172,fourniture d'équipements réseau et prestations associées pour les besoins des services,,Telecom & Networks,équipements réseau,2015-11-30,24.0,0,2017-11-29,1,SYN_MEDIUM_SRC_00749,source,missing_cpv,False
SYN_MEDIUM_TRUE_00749,medium,candidate,B0172,Ville de Saint-Nazaire 172,NAME:saint nazaire 172,fourniture d'équipements réseau et prestations associées pour plusieurs sites,32000000,Telecom & Networks,équipements réseau,2017-12-20,,1,,0,SYN_MEDIUM_SRC_00749,true_recurrence,cpv_reclassification,False
SYN_MEDIUM_FALSE_00749_00,medium,candidate,B0000,Ville de Nantes,NAME:nantes,prestations informatiques,72514000,Cloud & Infrastructure,infogérance infrastructure,2018-10-11,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|generic_short_object,True
SYN_MEDIUM_SRC_00750,medium,source,B0259,Ville du Mans 259,NAME:mans 259,"prestations d'audit de sécurité du système d'information incluant support, formation et maintenance",72212732,Cybersecurity,audit sécurité SI,2016-10-30,72.0,0,2022-10-30,0,SYN_MEDIUM_SRC_00750,source,none,False
SYN_MEDIUM_SRC_00751,medium,source,B0004,CHU de Nantes,NAME:nantes,"prestations d'audit de sécurité du système d'information incluant support, formation et maintenance",72810000,Cybersecurity,audit sécurité SI,2017-10-26,,1,2021-10-26,1,SYN_MEDIUM_SRC_00751,source,missing_duration,True
SYN_MEDIUM_TRUE_00751,medium,candidate,B0004,CHU de Nantes Groupement de commandes,NAME:nantes,mission d'évaluation de la sécurité informatique avec prestations associées,72810000,Cybersecurity,audit sécurité SI,2021-12-30,,1,,0,SYN_MEDIUM_SRC_00751,true_recurrence,legal_form_variation,True
SYN_MEDIUM_FALSE_00751_00,medium,candidate,B0004,CHU de Nantes,NAME:nantes,développement d'outils SIG et analyse de données avec prestations associées,72810000,Data / BI / Cartography,data BI cartographie,2021-10-08,,1,,0,SYN_MEDIUM_SRC_00751,false_candidate_same_buyer,false_candidate|same_or_generic_cpv_wrong_need,True
SYN_MEDIUM_FALSE_00751_01,medium,candidate,B0004,CHU de Nantes,NAME:nantes,assistance à maîtrise d'ouvrage numérique dans le cadre d'un accord-cadre,72810000,AMOA numérique,AMOA numérique,2021-08-22,,1,,0,SYN_MEDIUM_SRC_00751,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,True
SYN_MEDIUM_FALSE_00751_02,medium,candidate,B0004,CHU de Nantes,NAME:nantes,prestations informatiques,32000000,Telecom & Networks,télécommunications,2020-10-27,,1,,0,SYN_MEDIUM_SRC_00751,false_candidate_same_buyer,false_candidate|generic_short_object,True
SYN_MEDIUM_FALSE_00751_03,medium,candidate,B0004,CHU de Nantes,NAME:nantes,"services de télécommunications fixes et mobiles incluant support, formation et maintenance",72810000,Cybersecurity,télécommunications,2019-06-24,,1,,0,SYN_MEDIUM_SRC_00751,false_candidate_same_buyer,false_candidate|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,True
SYN_MEDIUM_FALSE_00751_04,medium,candidate,B0099,Angers Loire Métropole 099,NAME:angers loire 099,services numériques,72810000,Cybersecurity,équipements réseau,2023-02-17,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_MEDIUM_SRC_00752,medium,source,B0332,SDIS 85 332,NAME:sdis 85 332,assistance à maîtrise d'ouvrage numérique dans le cadre d'un accord-cadre,79131000,AMOA numérique,AMOA numérique,2016-03-06,12.0,0,2017-03-06,1,SYN_MEDIUM_SRC_00752,source,none,False
SYN_MEDIUM_TRUE_00752,medium,candidate,B0332,SDIS 85 332,NAME:sdis 85 332,accompagnement AMOA pour le système d'information,79131000,AMOA numérique,AMOA numérique,2016-12-22,,1,,0,SYN_MEDIUM_SRC_00752,true_recurrence,none,False
SYN_MEDIUM_FALSE_00752_00,medium,candidate,B0332,SDIS 85 332,NAME:sdis 85 332,mise à disposition d'environnements cloud pour les applications dans le cadre d'un accord-cadre,79131000,Cloud & Infrastructure,hébergement cloud,2016-10-21,,1,,0,SYN_MEDIUM_SRC_00752,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_MEDIUM_SRC_00753,medium,source,B0321,ONIRIS 321,NAME:oniris 321,infogérance de l'infrastructure informatique pour plusieurs sites,72700000,Cloud & Infrastructure,infogérance infrastructure,2016-07-31,,1,2020-07-31,0,SYN_MEDIUM_SRC_00753,source,missing_duration,False
SYN_MEDIUM_SRC_00754,medium,source,B0301,Région Pays de la Loire 301,NAME:pays loire 301,assistance à maîtrise d'ouvrage numérique,79131000,AMOA numérique,AMOA numérique,2020-11-03,12.0,0,2021-11-03,1,SYN_MEDIUM_SRC_00754,source,none,False
SYN_MEDIUM_TRUE_00754,medium,candidate,B0301,Région Pays de la Loire 301,NAME:pays loire 301,prestations de conseil et pilotage de projets digitaux,79131000,AMOA numérique,AMOA numérique,2021-06-17,,1,,0,SYN_MEDIUM_SRC_00754,true_recurrence,none,False
SYN_MEDIUM_SRC_00755,medium,source,B0188,CHU de Nantes 188,NAME:nantes 188,"prestations data, BI et cartographie décisionnelle dans le cadre d'un accord-cadre",72310000,Data / BI / Cartography,data BI cartographie,2018-10-25,,1,2022-10-25,1,SYN_MEDIUM_SRC_00755,source,missing_duration,False
SYN_MEDIUM_TRUE_00755,medium,candidate,B0188,CHU de Nantes 188,NAME:nantes 188,"prestations data, BI et cartographie décisionnelle avec prestations associées",72310000,Data / BI / Cartography,data BI cartographie,2022-06-12,,1,,0,SYN_MEDIUM_SRC_00755,true_recurrence,none,False
SYN_MEDIUM_SRC_00756,medium,source,B0259,Ville du Mans 259,NAME:mans 259,infogérance de l'infrastructure informatique,72415000,Cloud & Infrastructure,infogérance infrastructure,2018-01-08,24.0,0,2020-01-08,0,SYN_MEDIUM_SRC_00756,source,none,False
SYN_MEDIUM_FALSE_00756_00,medium,candidate,B0259,Ville du Mans 259,NAME:mans 259,poste de travail,72415000,Digital Workplace & Collaboration,poste de travail,2019-08-30,,1,,0,SYN_MEDIUM_SRC_00756,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_MEDIUM_FALSE_00756_01,medium,candidate,B0259,Ville du Mans 259,NAME:mans 259,liaisons télécoms et services de connectivité avec prestations associées,32500000,Telecom & Networks,télécommunications,2019-12-12,,1,,0,SYN_MEDIUM_SRC_00756,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need,False
SYN_MEDIUM_SRC_00757,medium,source,B0174,Syndicat mixte numérique 174,NAME:syndicat mixte numerique 174,prestations d'audit de sécurité du système d'information dans le cadre d'un accord-cadre,72212732,Cybersecurity,audit sécurité SI,2015-02-22,48.0,0,2019-02-22,0,SYN_MEDIUM_SRC_00757,source,none,False
SYN_MEDIUM_FALSE_00757_00,medium,candidate,B0174,Syndicat mixte numérique 174,NAME:syndicat mixte numerique 174,"prestations data, BI et cartographie décisionnelle dans le cadre d'un accord-cadre",72300000,Data / BI / Cartography,data BI cartographie,2019-01-31,,1,,0,SYN_MEDIUM_SRC_00757,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need,False
SYN_MEDIUM_SRC_00758,medium,source,B0134,Conseil départemental de la Sarthe 134,NAME:departemental sarthe 134,assistance à maîtrise d'ouvrage numérique et accompagnement au déploiement,72224000,AMOA numérique,AMOA numérique,2015-09-10,18.0,0,2017-03-10,1,SYN_MEDIUM_SRC_00758,source,none,False
SYN_MEDIUM_TRUE_00758,medium,candidate,B0134,Conseil départemental de la Sarthe 134,NAME:departemental sarthe 134,assistance à maîtrise d'ouvrage numérique,72224000,AMOA numérique,AMOA numérique,2016-11-02,,1,,0,SYN_MEDIUM_SRC_00758,true_recurrence,none,False
SYN_MEDIUM_SRC_00759,medium,source,B0000,Ville de Nantes,NAME:nantes,infogérance de l'infrastructure informatique,72415000,Cloud & Infrastructure,infogérance infrastructure,2018-07-29,,1,2022-07-29,1,SYN_MEDIUM_SRC_00759,source,missing_duration,True
SYN_MEDIUM_TRUE_00759,medium,candidate,B0000,Ville de Nantes,NAME:nantes,infogérance de l'infrastructure informatique,72415000,Cloud & Infrastructure,infogérance infrastructure,2022-07-06,,1,,0,SYN_MEDIUM_SRC_00759,true_recurrence,none,True
SYN_MEDIUM_FALSE_00759_00,medium,candidate,B0005,Université d'Angers,NAME:d angers,"solution collaborative et environnement de travail numérique incluant support, formation et maintenance",79512000,Digital Workplace & Collaboration,poste de travail,2022-09-15,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need,True
SYN_MEDIUM_FALSE_00759_01,medium,candidate,B0000,Ville de Nantes,NAME:nantes,prestations d'audit de sécurité du système d'information,79417000,Cybersecurity,audit sécurité SI,2022-06-27,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need,True
SYN_MEDIUM_FALSE_00759_02,medium,candidate,B0000,Ville de Nantes,NAME:nantes,services de télécommunications fixes et mobiles et accompagnement au déploiement,72415000,Telecom & Networks,télécommunications,2022-10-27,,1,,0,SYN_MEDIUM_SRC_00759,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,True
SYN_MEDIUM_FALSE_00759_03,medium,candidate,B0182,SEMITAN 182,NAME:semitan 182,prestations de maintenance corrective et évolutive du progiciel bibliothèque,72415000,Software & Applications,maintenance logiciel métier,2022-09-10,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_MEDIUM_SRC_00760,medium,source,B0088,Conseil départemental de la Sarthe 088,NAME:departemental sarthe 088,maintenance informatique,32400000,Telecom & Networks,équipements réseau,2019-08-03,48.0,0,2023-08-03,0,SYN_MEDIUM_SRC_00760,source,none,False
SYN_MEDIUM_FALSE_00760_00,medium,candidate,B0119,CHU de Nantes 119,NAME:nantes 119,abonnements opérateurs et accès internet pour les sites pour les besoins des services,32400000,Telecom & Networks,télécommunications,2023-12-15,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need,False
SYN_MEDIUM_SRC_00761,medium,source,B0243,Syndicat mixte numérique 243,NAME:syndicat mixte numerique 243,maintenance du logiciel métier finances dans le cadre d'un accord-cadre,48000000,Software & Applications,maintenance logiciel métier,2017-08-07,24.0,0,2019-08-07,0,SYN_MEDIUM_SRC_00761,source,none,False
SYN_MEDIUM_SRC_00762,medium,source,B0151,SYNDICAT MIXTE NUMÉRIQUE 151 Service informatique,NAME:syndicat mixte numerique 151,solution collaborative et environnement de travail numérique,72413000,Digital Workplace & Collaboration,poste de travail,2015-08-05,72.0,0,2021-08-04,1,SYN_MEDIUM_SRC_00762,source,case_variation|legal_form_variation,False
SYN_MEDIUM_TRUE_00762,medium,candidate,B0151,Syndicat mixte numérique 151,NAME:syndicat mixte numerique 151,solution collaborative et environnement de travail numérique pour les besoins des services,72413000,Digital Workplace & Collaboration,poste de travail,2021-06-21,,1,,0,SYN_MEDIUM_SRC_00762,true_recurrence,none,False
SYN_MEDIUM_SRC_00763,medium,source,B0171,SDIS 85 171,NAME:sdis 85 171,services de télécommunications fixes et mobiles dans le cadre d'un accord-cadre,32000000,Telecom & Networks,télécommunications,2016-05-31,48.0,0,2020-05-31,1,SYN_MEDIUM_SRC_00763,source,none,False
SYN_MEDIUM_TRUE_00763,medium,candidate,B0171,SDIS 85 171,NAME:sdis 85 171,services de télécommunications fixes et mobiles,32000000,Telecom & Networks,télécommunications,2020-02-12,,1,,0,SYN_MEDIUM_SRC_00763,true_recurrence,none,False
